Tract name,Block group,Place Name,Total housing units,Total owner occupied real $ aggregate (total) value of housing units,Black owner occupied real $ aggregate (total) value of housing units,Vacant for sale only real $ aggregate (total) value of housing units, Total owner occupied average $ value of housing units , Black owner occupied average $ value of housing units , Vacant for sale only average $ value of housing units , Total renter occupied housing units aggregate (total) $ monthly contract rent , Black renter occupied housing units aggregate (total) $ monthly contract rent , Vacant for rent housing units aggregate (total) $ monthly contract rent , Total renter occupied housing units average monthly contract rent , Black renter occupied housing units average monthly contract rent , Vacant for rent housing units average monthly contract rent , Total owner occupied real $ aggregate (total) value of housing units with all plumbing facilities , Black owner occupied real $ aggregate (total) value of housing units with all plumbing facilities , Vacant for sale only real $ aggregate (total) value of housing units with all plumbing facilities , Total owner occupied average $ value of housing units with all plumbing facilities , Black owner occupied average $ value of housing units with all plumbing facilities , Vacant for sale only average $ value of housing units with all plumbing facilities , Total renter occupied housing units with all plumbing facilities aggregate (total) $ monthly contract rent , Black renter occupied housing units with all plumbing facilities aggregate (total) $ monthly contract rent , Vacant for rent housing units with all plumbing facilities aggregate (total) $ monthly contract rent , Total owner occupied average monthly contract rent of housing units with all plumbing facilities , Black owner occupied average monthly contract rent housing units with all plumbing facilities , Vacant for sale only average monthly contract rent of housing units with all plumbing facilities ,"Total owner occupied housing units (includes White, Black and other races)",White owner occupied housing units head of household,Black owner occupied housing units head of household,"Total renter occupied housing units (includes White, Black and other races)",White renter occupied housing units head of household,Black renter occupied housing units head of household,Vacant year round housing units for rent,Vacant year round housing units for sale only,Other vacant year round housing units,Vacant seasonal and vacant migratory housing units,Occupied and vacant housing units 1 unit structure,Occupied and vacant housing units 2 or more unit structures,Mobile homes or trailers (occupied only),Occupied and vacant housing units 1 room units,Occupied and vacant housing units 2 rooms units,Occupied and vacant housing units 3 rooms units,Occupied and vacant housing units 4 rooms units,Occupied and vacant housing units 5 rooms units,Occupied and vacant housing units 6 rooms units,Occupied and vacant housing units 7 rooms units,Occupied and vacant housing units 8 rooms or more units,Rooms in total occupied and vacant year round housing units,Rooms in total occupied housing units,Rooms in owner occupied housing units,Rooms in renter occupied housing units,Rooms in total Black occupied housing units,Rooms in Black owner occupied housing units,Rooms in Black renter occupied housing units,Rooms in vacant for rent housing units,Rooms in vacant for sale only housing units,Occupied housing units 1 person in unit,Occupied housing units 2 persons in unit,Occupied housing units 3 persons in unit,Occupied housing units 4 persons in unit,Occupied housing units 5 persons in unit,Occupied housing units 6 persons in unit,Occupied housing units 7 persons in unit,Occupied housing units 8 persons or more in unit,Persons in total occupied housing units,Persons in owner occupied housing units,Persons in renter occupied housing units,Persons in Black total occupied housing units,Persons in Black owner occupied housing units,Persons in Black renter occupied housing units,Total occupied housing units 1.00 or less persons per room,Total occupied housing units 1.01-1.50 persons per room,Total occupied housing units 1.51 or more persons per room,Owner occupied housing units 1.00 or less persons per room,Owner occupied housing units 1.01-1.50 persons per room,Owner occupied housing units 1.51 or more persons per room,Renter occupied housing units 1.00 or less persons per room,Renter occupied housing units 1.01-1.50 persons per room,Renter occupied housing units 1.51 or more persons per room,Total Black occupied housing units 1.00 or less persons per room,Total Black occupied housing units 1.01-1.50 persons per room,Total Black occupied housing units 1.51 or more persons per room,Black owner occupied housing units 1.00 or less persons per room,Black owner occupied housing units 1.01-1.50 persons per room,Black owner occupied housing units 1.51 or more persons per room,Black renter occupied housing units 1.00 or less persons per room,Black renter occupied housing units 1.01-1.50 persons per room,Black renter occupied housing units 1.51 or more persons per room,Occupied and vacant housing units in multi-unit structures 2-4 units at address,Occupied and vacant housing units in multi-unit structures 5-9 units at address,Occupied and vacant housing units in multi-unit structures 10 units or more at address,Occupied and vacant housing units total with basement,"Occupied and vacant housing units with basement with 1, 2, or 3 units at address",Occupied and vacant housing units with direct access and complete kitchen facilities,"Occupied and vacant housing units with direct access, lacking complete kitchen facilities","Occupied and vacant housing units lacking direct access, with complete kitchen facilities",Occupied and vacant housing units lacking both direct access and complete kitchen facilities,Total occupied housing units with telephone,"Owner occupied housing units value less than $5,000","Owner occupied housing units value $5,000 - $9,999","Owner occupied housing units value $14,000 - $14,999","Owner occupied housing units value $15,000 - $19,999","Owner occupied housing units value $20,000 - $24,999","Owner occupied housing units value $25,000 - $34,999","Owner occupied housing units value $35,000 - $49,999","Owner occupied housing units value $50,000 or more",Total owner occupied housing units for which value is tabulated,Black owner occupied housing units for which value is tabulated,Vacant for sale only housing units for which value is tabulated,Renter occupied housing units with cash rent less than $40,Renter occupied housing units with cash rent $40-$59,Renter occupied housing units with cash rent $60-$79,Renter occupied housing units with cash rent $80-$99,Renter occupied housing units with cash rent $100-$119,Renter occupied housing units with cash rent $120-$149,Renter occupied housing units with cash rent $150-$199,Renter occupied housing units with cash rent $200-$299,Renter occupied housing units with cash rent $300 or more,Renter occupied housing units without payment of cash rent,Total renter occupied housing units for which rent is tabulated,Black renter occupied housing units for which rent is tabulated,Vacant for rent housing units for which rent is tabulated,Vacant for rent housing units vacant less than 2 months,Vacant for sale housing units vacant less than 6 months,Vacant housing units vacant 6 months or more,"Occupied housing units with roomers, boarders, or lodgers",Total occupied and vacant housing units with all plumbing facilities,Total occupied and vacant housing units lacking one or more plumbing facilities,Total occupied housing units with all plumbing facilities,Total occupied housing units lacking one or more plumbing facilities,Owner occupied housing units with all plumbing facilities,Owner occupied housing units lacking one or more plumbing facilities,Rent occupied housing units with all plumbing facilities,Rent occupied housing units lacking one or more plumbing facilities,Total Black occupied housing units with all plumbing facilities,Total Black occupied housing units lacking one or more plumbing facilities,Black owner occupied housing units with all plumbing facilities,Black owner occupied housing units lacking one or more plumbing facilities,Black renter occupied housing units with all plumbing facilities,Black renter occupied housing units lacking one or more plumbing facilities,Vacant for rent housing units with all plumbing facilities,Vacant for rent housing units lacking one or more plumbing facilities,Vacant for sale only housing units with all plumbing facilities,Vacant for sale only housing units lacking one or more plumbing facilities,Total occupied housing units with all plumbing facilities and 1.01 or more persons per room,Owner occupied housing units with all plumbing facilities and 1.01 or more persons per room,Renter occupied housing units with all plumbing facilities and 1.01 or more persons per room,Total Black occupied housing units with all plumbing facilities and 1.01 or more persons per room,Black owner occupied housing units with all plumbing facilities and 1.01 or more persons per room,Black renter occupied housing units with all plumbing facilities and 1.01 or more persons per room,"Owner occupied housing units with all plumbing facilities value less than $5,000","Owner occupied housing units with all plumbing facilities value $5,000 - $9,900","Owner occupied housing units with all plumbing facilities value $10,000 - $9,999","Owner occupied housing units with all plumbing facilities value $15,000 - $19,999","Owner occupied housing units with all plumbing facilities value $20,000 - $24,999","Owner occupied housing units with all plumbing facilities value $25,000 - $34,999","Owner occupied housing units with all plumbing facilities value $35,000 - $49,999","Owner occupied housing units with all plumbing facilities value $50,000 or more",Total owner occupied housing units with all plumbing facilities for which value is tabulated,Black owner occupied housing units with all plumbing facilities for which value is tabulated,Vacant for sale only housing units with all plumbing facilities for which value is tabulated,Renter occupied housing units with all plumbing facilities with cash rent less than $40,Renter occupied housing units with all plumbing facilities with cash rent $40-$59,Renter occupied housing units with all plumbing facilities with cash rent $60-$79,Renter occupied housing units with all plumbing facilities with cash rent $80-$99,Renter occupied housing units with all plumbing facilities with cash rent $100-$119,Renter occupied housing units with all plumbing facilities with cash rent $120-$149,Renter occupied housing units with all plumbing facilities with cash rent $150-$199,Renter occupied housing units with all plumbing facilities with cash rent $200-$299,Renter occupied housing units with all plumbing facilities with cash rent $300 or more,Renter occupied housing units with all plumbing facilities without payment of cash rent,Total renter occupied housing units with all plumbing facilities for which rent is tabulated,Black renter occupied housing units with all plumbing facilities for which rent is tabulated,Vacant for rent housing units with all plumbing facilities for which rent is tabulated,Occupied and vacant housing units flush toilet for this household only,"Occupied and vacant housing units flush toilet, but also used by another household",Occupied and vacant housing units no flush toilet,Occupied housing units with 1.01 or more persons per room husband-wife family,Occupied housing units with 1.01 or more persons per room other family with male head,Occupied housing units with 1.01 or more persons per room family with female head,Occupied housing units with 1.01 or more persons per room primary individual,Occupied housing units with 1.51 or more persons per room husband-wife family,Occupied housing units with 1.51 or more persons per room other family with male head,Occupied housing units with 1.51 or more persons per room family with female head,Occupied housing units with 1.51 or more persons per room primary individual,Persons in occupied housing units with 1.01 or more persons per room under 18 years,Persons in occupied housing units with 1.01 or more persons per room 18-64 years,Persons in occupied housing units with 1.01 or more persons per room 65 years and over,Persons in occupied housing units with 1.51 or more persons per room under 18 years,Persons in occupied housing units with 1.51 or more persons per room 18-64 years,Persons in occupied housing units with 1.51 or more persons per room 65 years and over,Total occupied housing units with 1.01 or more persons per room,Owner occupied  housing units with 1.01 or more persons per room,Renter occupied housing units with 1.01 or more persons per room,Total Black occupied housing units with 1.01 or more persons per room,Black owner occupied housing units with 1.01 or more persons per room,Black renter occupied housing units with 1.01 or more persons per room,Persons in occupied housing units with all plumbing facilities,Persons in occupied housing units lacking one or more plumbing facilities,Persons in occupied housing units with 1.01 or more persons per room with all plumbing facilities,Persons in occupied housing units with 1.01 or more persons per room lacking one or more plumbing facilities,Families with all plumbing facilities,Families lacking one or more plumbing facilities
Census Tract 96.02,1,San Diego,199,...,...,..., ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... ,199,199,0,0,0,0,0,0,0,0,4,6,189,0,4,29,69,86,9,2,0,869,869,...,...,...,...,...,...,...,24,167,7,0,1,0,0,0,384,...,...,...,...,...,199,0,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,0,0,0,0,199,0,0,0,194,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,199,0,199,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...,...,...,...,...,384,0,0,0,173,0
Census Tract 96.02,2,San Diego,547,"$7,990,000.00 ",...,...,"$22,444.00 ", ... , ... ,"$8,305.00 ", ... ,"$19,340.00 ",$160.00 , ... ,$147.00 ,"$7,990,000.00 ", ... , ... ,"$22,444.00 ", ... , ... ,"$8,305.00 ", ... ,"$19,340.00 ",$160.00 , ... ,$147.00 ,356,356,0,56,54,1,132,2,1,0,401,146,0,0,0,104,66,183,145,40,9,"2,719","2,267","2,005",262,...,...,...,435,...,9,94,99,109,71,22,4,4,"1,483","1,293",190,...,...,...,399,10,3,345,8,3,54,2,0,...,...,...,...,...,...,...,...,...,0,0,146,7,5,546,0,1,0,409,0,0,0,92,213,51,0,0,356,...,...,1,0,1,0,3,14,29,4,0,4,52,...,132,131,...,0,6,547,0,412,0,356,0,56,0,...,...,...,...,...,...,132,0,...,...,13,11,2,...,...,...,0,0,0,92,213,51,0,0,356,...,...,1,0,1,0,3,14,29,4,0,4,52,...,132,547,0,0,13,0,0,0,3,0,0,0,64,31,0,22,8,0,95,83,12,...,...,...,"1,483",0,95,0,398,0
Census Tract 96.02,2,San Diego,1,...,...,..., ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... ,...,...,...,...,...,...,...,...,...,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Census Tract 96.02,5,San Diego,8,...,...,..., ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... ,0,0,0,8,8,0,0,0,0,0,4,4,0,4,0,2,0,0,2,0,0,22,22,...,...,...,...,...,...,...,6,0,0,0,0,1,1,0,19,...,...,...,...,...,7,1,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,0,4,0,0,4,4,0,0,8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,8,0,8,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,8,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,7,...,...,...,...,...,19,0,7,0,2,0
Census Tract 96.02,9,San Diego,1,...,...,..., ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... ,...,...,...,...,...,...,...,...,...,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Census Tract 97.01,1,San Diego,"1,206","$27,928,750.00 ","$175,000.00 ","$3,835,000.00 ","$27,598.00 ","$35,000.00 ","$32,227.00 ","$10,445.00 ", ... , ... ,$201.00 , ... , ... ,"$27,912,500.00 ","$175,000.00 ","$3,835,000.00 ","$27,609.00 ","$35,000.00 ","$32,227.00 ","$10,350.00 ", ... , ... ,$203.00 , ... , ... ,"1,016",992,5,53,51,0,2,119,15,1,"1,204",1,0,1,0,2,78,273,344,272,235,"7,642","6,697","6,397",300,36,...,...,...,820,28,232,220,305,164,69,30,21,"4,000","3,789",211,20,...,...,"1,038",27,4,988,24,4,50,3,0,5,0,0,...,...,...,...,...,...,0,0,0,6,6,"1,205",0,0,0,"1,059",0,0,9,162,304,392,139,6,"1,012",5,119,0,0,0,1,0,10,16,22,3,1,52,...,...,...,119,0,10,"1,203",2,"1,067",2,"1,015",1,52,1,5,0,...,...,...,...,...,...,119,0,31,28,3,0,...,...,0,0,9,161,304,392,139,6,"1,011",5,119,0,0,0,0,0,10,16,22,3,1,51,...,...,"1,204",1,0,29,0,1,1,4,0,0,0,146,80,6,16,11,5,232,211,21,0,...,...,"3,995",5,232,0,"1,031",2
Census Tract 97.01,1,San Diego,0,$0.00 ,$0.00 ,$0.00 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Census Tract 97.01,2,San Diego,678,"$13,532,500.00 ",...,...,"$21,791.00 ", ... , ... ,"$7,240.00 ", ... , ... ,$151.00 , ... , ... ,"$13,532,500.00 ", ... , ... ,"$21,791.00 ", ... , ... ,"$7,240.00 ", ... , ... ,$151.00 , ... , ... ,624,622,0,51,50,0,1,0,2,0,677,1,0,1,1,0,85,281,241,54,15,"3,704","3,688","3,426",262,...,...,...,...,...,37,174,143,161,103,32,17,8,"2,349","2,165",184,...,...,...,642,30,3,595,26,3,47,4,0,...,...,...,...,...,...,...,...,...,0,0,0,5,5,676,2,0,0,668,0,0,13,199,340,67,2,0,621,...,...,1,1,1,2,4,14,21,4,0,1,48,...,...,...,...,...,7,678,0,675,0,624,0,51,0,...,...,...,...,...,...,...,...,...,...,33,29,4,...,...,...,0,0,13,199,340,67,2,0,621,...,...,1,1,1,2,4,14,21,4,0,1,48,...,...,678,0,0,31,0,2,0,2,0,1,0,129,87,3,7,11,0,219,196,23,...,...,...,"2,349",0,219,0,630,0
Census Tract 97.02,1,San Diego,468,"$18,007,500.00 ",...,...,"$39,318.00 ", ... , ... ,"$2,250.00 ", ... , ... ,$281.00 , ... , ... ,"$18,007,500.00 ", ... , ... ,"$39,318.00 ", ... , ... ,"$2,250.00 ", ... , ... ,$281.00 , ... , ... ,458,453,2,9,9,0,0,1,0,0,468,0,0,0,0,0,1,20,124,153,170,"3,375","3,369","3,299",70,...,...,...,...,...,5,98,75,148,79,38,17,7,"1,820","1,776",44,...,...,...,465,2,0,457,1,0,8,1,0,...,...,...,...,...,...,...,...,...,0,0,0,0,0,468,0,0,0,461,0,0,0,0,3,144,288,23,458,...,...,0,0,1,0,0,0,0,3,4,1,8,...,...,...,...,...,4,468,0,467,0,458,0,9,0,...,...,...,...,...,...,...,...,...,...,2,1,1,...,...,...,0,0,0,0,3,144,288,23,458,...,...,0,0,1,0,0,0,0,3,4,1,8,...,...,468,0,0,2,0,0,0,0,0,0,0,11,4,1,0,0,0,16,9,7,...,...,...,"1,820",0,16,0,460,0
Census Tract 97.02,2,San Diego,568,"$22,180,000.00 ","$382,500.00 ","$1,705,000.00 ","$42,167.00 ","$42,500.00 ","$58,793.00 ","$2,325.00 ", ... , ... ,$332.00 , ... , ... ,"$22,137,500.00 ","$382,500.00 ","$1,705,000.00 ","$42,167.00 ","$42,500.00 ","$58,793.00 ","$2,325.00 ", ... , ... ,$332.00 , ... , ... ,527,511,9,9,9,0,0,29,3,0,567,1,0,0,0,0,0,12,59,156,341,"4,456","4,182","4,110",72,70,...,...,...,250,7,71,80,163,125,52,20,18,"2,266","2,231",35,37,...,...,534,2,0,525,2,0,9,0,0,9,0,0,...,...,...,...,...,...,0,0,0,6,6,567,1,0,0,534,0,0,0,0,0,77,404,45,526,9,29,0,0,0,0,0,0,0,1,6,2,7,...,...,...,26,4,6,567,1,535,1,526,1,9,0,9,0,...,...,...,...,...,...,29,0,2,2,0,0,...,...,0,0,0,0,0,77,403,45,525,9,29,0,0,0,0,0,0,0,1,6,2,7,...,...,568,0,0,2,0,0,0,0,0,0,0,13,4,0,0,0,0,17,17,0,0,...,...,"2,264",2,17,0,527,1
Census Tract 97.02,3,San Diego,421,"$18,911,250.00 ",...,"$1,830,000.00 ","$51,389.00 ", ... ,"$44,634.00 ", ... , ... , ... , ... , ... , ... ,"$18,911,250.00 ", ... ,"$1,830,000.00 ","$51,389.00 ", ... ,"$44,634.00 ", ... , ... , ... , ... , ... , ... ,371,369,1,5,5,0,0,41,4,0,421,0,0,1,0,0,0,15,39,118,248,"3,364","2,990","2,957",33,...,...,...,...,340,6,71,73,117,68,23,9,9,"1,459","1,444",15,...,...,...,372,2,2,367,2,2,5,0,0,...,...,...,...,...,...,...,...,...,0,0,0,57,57,421,0,0,0,374,0,0,1,0,0,16,151,200,368,...,41,...,...,...,...,...,...,...,...,...,...,...,...,...,...,41,0,3,421,0,376,0,371,0,5,0,...,...,...,...,...,...,...,...,41,0,4,4,0,...,...,...,0,0,1,0,0,16,151,200,368,...,41,...,...,...,...,...,...,...,...,...,...,...,...,...,421,0,0,4,0,0,0,2,0,0,0,18,19,0,6,7,0,37,37,0,...,...,...,"1,459",0,37,0,368,0
Census Tract 97.02,4,San Diego,990,"$41,426,250.00 ",...,"$518,500.00 ","$43,884.00 ", ... ,"$37,036.00 ","$5,710.00 ", ... , ... ,$286.00 , ... , ... ,"$41,221,250.00 ", ... ,"$518,500.00 ","$43,899.00 ", ... ,"$37,036.00 ","$5,710.00 ", ... , ... ,$286.00 , ... , ... ,946,942,2,23,23,0,0,14,7,0,986,4,0,0,1,2,6,55,306,264,356,"7,061","6,901","6,766",135,...,...,...,...,107,15,218,174,247,179,90,28,18,"3,750","3,664",86,...,...,...,955,14,0,933,13,0,22,1,0,...,...,...,...,...,...,...,...,...,0,0,1,28,28,990,0,0,0,962,0,0,0,1,5,171,563,204,944,...,14,0,0,0,0,0,1,0,13,6,3,20,...,...,...,12,2,9,985,5,964,5,941,5,23,0,...,...,...,...,...,...,...,...,14,0,14,13,1,...,...,...,0,0,0,1,5,169,561,203,939,...,14,0,0,0,0,0,1,0,13,6,3,20,...,...,989,0,1,14,0,0,0,0,0,0,0,78,33,0,0,0,0,111,105,6,...,...,...,"3,729",21,111,0,942,5
Census Tract 97.02,5,San Diego,606,"$18,302,500.00 ",...,"$320,000.00 ","$38,370.00 ", ... ,"$45,714.00 ","$18,530.00 ", ... ,$700.00 ,$173.00 , ... ,$117.00 ,"$18,302,500.00 ", ... ,"$320,000.00 ","$38,370.00 ", ... ,"$45,714.00 ","$18,530.00 ", ... ,$700.00 ,$173.00 , ... ,$117.00 ,479,476,1,110,110,0,6,7,4,0,508,97,1,0,3,38,58,85,209,114,99,"3,689","3,593","3,141",452,...,...,...,22,52,46,201,110,123,56,31,19,3,"1,894","1,670",224,...,...,...,579,10,0,469,10,0,110,0,0,...,...,...,...,...,...,...,...,...,0,0,93,49,42,605,1,0,0,583,0,0,1,3,18,216,171,68,477,...,7,0,3,0,0,0,31,59,11,3,2,107,...,6,4,7,2,7,606,0,589,0,479,0,110,0,...,...,...,...,...,...,6,0,7,0,10,10,0,...,...,...,0,0,1,3,18,216,171,68,477,...,7,0,3,0,0,0,31,59,11,3,2,107,...,6,606,0,0,10,0,0,0,0,0,0,0,39,25,0,0,0,0,64,64,0,...,...,...,"1,894",0,64,0,538,0
Census Tract 98.01,1,San Diego,533,"$14,887,500.00 ",...,...,"$30,015.00 ", ... , ... ,"$7,680.00 ", ... , ... ,$219.00 , ... , ... ,"$14,887,500.00 ", ... , ... ,"$30,015.00 ", ... , ... ,"$7,680.00 ", ... , ... ,$219.00 , ... , ... ,496,488,0,37,36,0,0,0,0,0,533,0,0,0,0,5,6,137,166,134,85,"3,360","3,360","3,146",214,...,...,...,...,...,7,76,94,175,112,47,12,10,"2,155","2,015",140,...,...,...,510,21,2,475,19,2,35,2,0,...,...,...,...,...,...,...,...,...,0,0,0,18,18,533,0,0,0,528,0,0,0,12,132,261,91,0,496,...,...,0,0,0,0,0,3,11,20,1,2,35,...,...,...,...,...,7,532,1,532,1,496,0,36,1,...,...,...,...,...,...,...,...,...,...,23,21,2,...,...,...,0,0,0,12,132,261,91,0,496,...,...,0,0,0,0,0,3,11,20,1,1,35,...,...,533,0,0,21,0,2,0,2,0,0,0,104,52,1,9,4,0,157,145,12,...,...,...,"2,153",2,157,0,523,1
Census Tract 98.01,2,San Diego,624,"$22,667,500.00 ","$187,500.00 ",...,"$37,654.00 ","$37,500.00 ", ... ,"$3,350.00 ", ... , ... ,$305.00 , ... , ... ,"$22,667,500.00 ","$187,500.00 ", ... ,"$37,654.00 ","$37,500.00 ", ... ,"$3,350.00 ", ... , ... ,$305.00 , ... , ... ,607,600,5,12,12,0,1,2,2,0,624,0,0,0,1,1,4,40,123,223,232,"4,458","4,422","4,337",85,32,...,...,...,...,8,102,116,177,133,54,22,7,"2,472","2,420",52,17,...,...,611,7,1,599,7,1,12,0,0,5,0,0,...,...,...,...,...,...,0,0,0,4,4,624,0,0,0,616,0,0,0,2,22,221,338,19,602,5,...,0,0,0,0,0,0,0,6,5,1,11,...,...,...,...,1,7,624,0,619,0,607,0,12,0,5,0,...,...,...,...,...,...,...,...,8,8,0,0,...,...,0,0,0,2,22,221,338,19,602,5,...,0,0,0,0,0,0,0,6,5,1,11,...,...,624,0,0,8,0,0,0,1,0,0,0,30,21,0,1,3,0,51,51,0,0,...,...,"2,472",0,51,0,608,0
Census Tract 98.01,4,San Diego,1,...,...,..., ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... ,...,...,...,...,...,...,...,...,...,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Census Tract 98.02,1,San Diego,700,"$11,891,250.00 ",...,"$200,000.00 ","$26,722.00 ", ... ,"$40,000.00 ","$32,855.00 ", ... ,"$13,280.00 ",$190.00 , ... ,$195.00 ,"$11,891,250.00 ", ... ,"$200,000.00 ","$26,722.00 ", ... ,"$40,000.00 ","$32,855.00 ", ... ,"$13,280.00 ",$190.00 , ... ,$195.00 ,445,443,0,177,177,0,68,5,5,0,519,181,0,0,3,72,82,245,178,76,44,"3,733","3,426","2,644",782,...,...,...,236,38,48,110,129,166,92,54,16,7,"2,272","1,759",513,...,...,...,590,30,2,423,21,1,167,9,1,...,...,...,...,...,...,...,...,...,1,2,136,5,2,700,0,0,0,612,0,0,1,44,192,168,40,0,445,...,5,1,0,1,0,2,21,88,58,2,1,173,...,68,1,5,0,9,700,0,622,0,445,0,177,0,...,...,...,...,...,...,68,0,5,0,32,22,10,...,...,...,0,0,1,44,192,168,40,0,445,...,5,1,0,1,0,2,21,88,58,2,1,173,...,68,700,0,0,30,1,1,0,1,0,1,0,116,85,4,6,7,0,205,146,59,...,...,...,"2,272",0,205,0,568,0
Census Tract 98.02,2,San Diego,611,"$13,671,250.00 ",...,...,"$24,677.00 ", ... , ... ,"$8,800.00 ", ... , ... ,$183.00 , ... , ... ,"$13,671,250.00 ", ... , ... ,"$24,677.00 ", ... , ... ,"$8,800.00 ", ... , ... ,$183.00 , ... , ... ,559,552,1,49,49,0,1,2,0,0,610,1,0,0,1,4,11,323,159,55,58,"3,488","3,468","3,212",256,...,...,...,...,...,11,98,100,200,115,58,14,12,"2,427","2,231",196,...,...,...,559,45,4,518,38,3,41,7,1,...,...,...,...,...,...,...,...,...,0,0,0,1,1,610,1,0,0,601,0,0,10,131,274,76,61,2,554,...,...,0,0,0,0,2,8,21,17,0,1,48,...,...,...,...,...,5,611,0,608,0,559,0,49,0,...,...,...,...,...,...,...,...,...,...,49,41,8,...,...,...,0,0,10,131,274,76,61,2,554,...,...,0,0,0,0,2,8,21,17,0,1,48,...,...,611,0,0,47,0,2,0,4,0,0,0,199,118,2,17,9,0,319,270,49,...,...,...,"2,427",0,319,0,594,0
